"lon","lat","cell_ID","MeanPrecip","DryPrecip","WetPrecip","SeasonalPrecip","Elevation","NDVI","MeanTemp","MaxTemp","MinTemp","DiurnalTemp","Forested land","Shrubland","Grassland","Waterbodies","Wetlands","Barren Land","Cultivated","Built-up","Mines & Quarries"
24.125,-32.125,781,425,55,173,46.2831268310547,1865,0.417100012302399,11.6750001907349,24.7999992370605,-1.60000002384186,13.9333333969116,0.0658986263237894,0.533517048335272,0.363656472930377,0.00200787541972866,0.00388861123759032,0.00374028170207884,0.0264378016012354,0.000824856929185826,2.84255207426193e-05
24.375,-32.125,782,339,46,138,46.9922981262207,1228,0.455799996852875,16.0499992370605,29.6000003814697,2.79999995231628,14.8333330154419,0.0922602816133271,0.463358970227323,0.412076402488907,0.00113000652800846,0.00954514654965831,0.00188919738549129,0.0179535726385549,0.0017802250923424,6.19747638761496e-06
24.625,-32.125,783,338,46,137,46.8241882324219,1074,0.439999997615814,16.9583339691162,30.8999996185303,3.40000009536743,15.4166669845581,0.0443753388451279,0.364946474744442,0.563569025692019,0.00089824645546677,0.0084217065545633,0.00323740839875941,0.0129258595231438,0.00159027867863708,3.56611078407406e-05
25.375,-32.125,786,408,48,167,49.711597442627,1118,0.336899995803833,15.5791664123535,29.6000003814697,0.899999976158142,15.9083337783813,0.026778262558153,0.377709330094119,0.503130242032111,0.00244697026037664,0.0170218853549501,0.0406776527264764,0.0302132138459886,0.0018370352925622,0.000185407835262814
25.625,-32.125,787,403,47,162,48.3923568725586,893,0.445499986410141,16.6124992370605,30.7999992370605,1.5,16.0249996185303,0.0310809812076298,0.342748727182705,0.465777481922661,0.00429948921923364,0.0148908382479336,0.0183727061250795,0.1186212485419,0.00408758988278866,0.000120937670068599
26.375,-32.125,790,585,60,244,53.6562271118164,1593,0.52700001001358,13.1791667938232,25.7999992370605,-0.100000001490116,14.4916667938232,0.0290532528487733,0.00789816719964964,0.827339857210144,0.00356251601014733,0.0423902220349207,0.0458540948792318,0.0370257897650743,0.00673252518241239,0.000143574869646413
26.875,-32.125,792,578,52,242,55.5981063842773,1097,0.417600005865097,15.9875001907349,27.7999992370605,3.5,14.0416669845581,0.0860695191584653,0.00241546642207293,0.749208272391482,0.00342255633506036,0.0225066519579894,0.00634260062635828,0.0695207078344365,0.0594410289463464,0.00107319632778866
18.625,-31.875,827,220,14,109,68.985107421875,60,0.298000007867813,19.0708332061768,32.9000015258789,7.30000019073486,15.2083330154419,0.0248265739524199,0.555249469082856,0.0623615896940099,0.00164852871910558,0.00921616384474908,0.0348948908004661,0.289205752084418,0.0177191014485568,0.00487793037341861
18.875,-31.875,828,230,16,113,67.0241851806641,217,0.24770000576973,18.9166660308838,33.2000007629395,6.19999980926514,15.1666669845581,0.0253635305192231,0.6103411117717,0.0718927533359757,0.00126337693222354,0.000252881820583961,0.0149288008653719,0.273521105826397,0.0021381415973048,0.000298297331219448
19.125,-31.875,829,238,19,113,63.2115058898926,425,0.299199998378754,18.283332824707,32.7000007629395,5.5,15.0666666030884,0.0217190560003966,0.801111104225026,0.0476307047770148,0.000405418247023145,0.000926522719948437,0.015087239809283,0.1123896849203,0.000730269301007297,0
19.375,-31.875,830,230,22,105,57.9370422363281,558,0.30799999833107,17.8624992370605,33,4.30000019073486,15.841667175293,0.0277953246796142,0.774923825802616,0.148770375049544,0.000237399260140045,0,0.0217746730083234,0.0258223303937112,0.000635817148896816,4.02546571541815e-05
20.375,-31.875,834,199,35,64,25.6019897460938,1159,0.254099994897842,15.3041667938232,31.2000007629395,0.200000002980232,16.8250007629395,0.000687425683709869,0.211860260602457,0.0014806488637865,9.65079601004096e-05,0.00153225739859955,0.7622709613225,0.0187462841854935,0.00287820798652398,0.000447445996829172
23.625,-31.875,847,286,36,119,48.2865447998047,1148,0.299400001764297,15.5249996185303,30.8999996185303,0.200000002980232,16.1333332061768,0.00797408628539792,0.917424824611418,0.055037721972946,0.0012276167811134,0.00124207755935117,0.00934837667435154,0.00739720452498409,0.000293347215680442,5.47443747572655e-05
24.125,-31.875,849,378,48,159,48.8358268737793,1571,0.312599986791611,12.966667175293,27.7000007629395,-1.79999995231628,15.466667175293,0.00993662047480932,0.78447914342613,0.176873910277069,0.00141818918003256,0.00513564209987027,0.0118263343166663,0.00987464571093317,0.000378046059644513,7.7468454845187e-05
24.375,-31.875,850,371,47,159,50.7226791381836,1466,0.426600009202957,13.9958333969116,28.3999996185303,-0.400000005960464,15.3083333969116,0.00957906014665081,0.663803425155238,0.296243827619236,0.00162670101730744,0.00575589988769983,0.00388509050072665,0.0186172628484608,0.000480475459109526,8.25736557008852e-06
24.625,-31.875,851,406,49,173,51.3084526062012,1611,0.434899985790253,13.5333337783813,27.7000007629395,-1,15.4333333969116,0.0164615301982366,0.465755327763868,0.473360147747837,0.00130456877959295,0.00847195022186966,0.00314470281034896,0.0288058702496343,0.00269538577224687,5.1645636563458e-07
24.875,-31.875,852,423,50,181,51.9447746276855,1564,0.460700005292892,13.5375003814697,27.6000003814697,-0.600000023841858,15.3583335876465,0.0243994830889153,0.209680832177302,0.72543072483155,0.00118286761791518,0.0169152133703263,0.00674213898797728,0.0150051814968952,0.000642010173074382,1.5482560443916e-06
18.375,-31.625,894,203,13,100,68.376838684082,117,0.278299987316132,18.5,31.8999996185303,7.09999990463257,15.4499998092651,0.0255259530046636,0.456505027192606,0.0902710275912995,0.00245449415015035,0.000883303431294099,0.00695861164691447,0.412416225155336,0.00315754303507102,0.00182781479266516
18.625,-31.625,895,204,13,101,68.820426940918,115,0.23199999332428,19.2083339691162,33.5,6.90000009536743,16.25,0.00270766005764696,0.765810920671607,0.0130834919563529,1.49880018461084e-05,0.000425865983489424,0.195599626023513,0.0196627079391446,0.0015794252979899,0.00111531406841041
18.875,-31.625,896,222,17,106,64.7381057739258,179,0.342599987983704,19.4208335876465,34.0999984741211,6.5,16.091667175293,0.00656054521265607,0.68969339018485,0.0335123371096623,0.000697216093606683,0.000118268507730319,0.225324747762711,0.0311795037060909,0.00569909599477759,0.00721489542791509
19.125,-31.625,897,273,26,119,53.1723403930664,797,0.425599992275238,16.220832824707,30.1000003814697,3.90000009536743,14.3249998092651,0.0589705516773383,0.72701732044503,0.0357727426131116,0.00104760964627799,0.00322500453516263,0.0473553670742542,0.124110475011125,0.00249937851475104,1.55048294959742e-06
21.125,-31.625,905,190,29,78,41.7637901306152,1179,0.205099999904633,15.9416666030884,32.0999984741211,-0.200000002980232,16.9500007629395,0.00122849932373102,0.317170409963197,0.002122094330349,0.000189675747500751,0.000430517432338216,0.674389794514495,0.00223786372391894,0.00122643201313156,0.00100471295133913
21.375,-31.625,906,199,27,85,47.425235748291,1247,0.217600002884865,15.6000003814697,31.6000003814697,-0.300000011920929,16.5833339691162,0.000743697166513796,0.365047885834222,0.00193929365295785,7.17874348232067e-05,0.000442603105348835,0.629020612806465,0.00143884743465794,0.00126118644487964,3.40861201318823e-05
22.125,-31.625,909,231,28,100,52.5209350585938,1374,0.303999990224838,14.9541664123535,30.7999992370605,-1.20000004768372,16.5583324432373,0.000580914278449166,0.568422554151909,0.00447469379253815,0.00116492952279753,0.000172620435055179,0.420298716045069,0.00338573793427089,0.0013587398914972,0.000141093948413365
23.375,-31.625,914,309,36,132,52.0961837768555,1423,0.300399988889694,14.0500001907349,29.7000007629395,-2,16.25,0.00117080658089359,0.947585876364478,0.00855664906583373,0.000506643694687523,0.000798957997636696,0.0366193386053199,0.00370247568523431,0.000711160415478817,0.000348091590437707
24.625,-31.625,919,411,45,181,54.0988578796387,1691,0.378199994564056,12.7458333969116,27.2999992370605,-2.79999995231628,15.625,0.00530678630882209,0.651936734093725,0.293820653569909,0.00187039926486435,0.0059641910794514,0.00218204633773343,0.0382297412605737,0.000659988908878634,2.94591760423509e-05
25.125,-31.625,921,387,41,171,56.1649589538574,1229,0.303900003433228,15.7041664123535,30.7000007629395,0.699999988079071,16.4250011444092,0.0101360238691682,0.638801042544735,0.299560024621669,0.00113133572555625,0.002283861384757,0.0070024978280318,0.0279815657913846,0.013005967808873,9.76804258246373e-05
18.125,-31.375,961,192,14,92,65.021110534668,155,0.394699990749359,18.029167175293,31,6.80000019073486,15.4250001907349,0.041791892561127,0.774393239502583,0.0749338039901934,0.00123571159029436,7.35730972454391e-05,0.0129654783952204,0.0921206377284425,0.00191052720266382,0.000575135932230475
